FRId,FRDetail.Name,TransDate,ExternalName,InvRate
PBI054,柏瑞環球多元資產證券投資信託基金-A類型(美元),20160901,富達基金-亞洲高收益基金 (A股月配息),3.45462
PBI054,柏瑞環球多元資產證券投資信託基金-A類型(美元),20160901,瀚亞投資-日本股票基金Admc1(美元避險穩定月配),3.28136
PBI054,柏瑞環球多元資產證券投資信託基金-A類型(美元),20160901,MFS全盛基金系列-MFS全盛美國價值基金A1(美元),3.13481
PBI054,柏瑞環球多元資產證券投資信託基金-A類型(美元),20160901,柏瑞環球基金-柏瑞印度股票基金Y,3.12619
PBI054,柏瑞環球多元資產證券投資信託基金-A類型(美元),20160901,路博邁投資基金 - NB美國小型企業基金I累積類股(美元),2.98076
PBI054,柏瑞環球多元資產證券投資信託基金-A類型(美元),20160901,安聯歐洲高息股票基金-AM穩定月收類股(美元避險),2.37457
PBI054,柏瑞環球多元資產證券投資信託基金-A類型(美元),20160901,富達基金-印尼基金,2.32807
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,TAIWAN SEMICONDUCTOR MANUF,8.22006
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,TENCENT HOLDINGS LTD,7.00392
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,AIA GROUP LTD,4.8572
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,CHINA MOBILE LTD,4.17707
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,CHINA CONSTRUCTION BANK H,3.70677
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,ALIBABA GROUP HOLDING SP A,2.79278
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,IND + COMM BK OF CHINA H,2.54772
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,HON HAI PRECISION INDUSTRY,2.28892
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,PING AN INSURANCE GROUP CO,2.27319
002005,柏瑞環球基金-柏瑞大中華股票基金 A,20160701,SUN HUNG KAI PROPERTIES,2.20234
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,TOYOBO CO LTD,3.79294
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,FP CORP,3.4889
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,AIN HOLDINGS INC,3.28134
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,OUTSOURCING INC,3.07706
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,MIRAIT HOLDINGS CORP,2.81056
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,TOPCON CORP,2.7929
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,YAMAICHI ELECTRONICS CO LT,2.69965
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,TOMY COMPANY LTD,2.64429
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,VT HOLDINGS CO LTD,2.63644
002010,柏瑞環球基金-柏瑞日本小型公司股票基金 A3,20160701,SYUPPIN CO LTD,2.46757
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,FUJI HEAVY INDUSTRIES LTD,2.91808
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,KAKAKU.COM INC,2.89315
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,NTT URBAN DEVELOPMENT CORP,2.45462
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,HEIWA REAL ESTATE REIT INC,2.37287
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,MISUMI GROUP INC,2.12859
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,TEMP HOLDINGS CO LTD,2.08545
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,ASAHI GROUP HOLDINGS LTD,2.03495
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,SUNDRUG CO LTD,1.89539
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,TOPCON CORP,1.86682
002011,柏瑞環球基金-柏瑞日本中小型公司股票基金A,20160701,MURATA MANUFACTURING CO LT,1.85598
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,MITSUBISHI UFJ FINANCIAL G,2.84916
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,KDDI CORP,2.67272
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,NIDEC CORP,2.65255
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,FUJI HEAVY INDUSTRIES LTD,2.57944
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,MITSUI FUDOSAN CO LTD,2.57755
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,NIPPON TELEGRAPH + TELEPHO,2.5723
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,MURATA MANUFACTURING CO LT,2.37175
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,SHIONOGI + CO LTD,2.27044
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,MS+AD INSURANCE GROUP HOLD,2.03725
002028,柏瑞環球基金-柏瑞日本新遠景股票基金 A,20160701,SONY CORP,2.03485
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,MITSUBISHI UFJ FINANCIAL G,2.84916
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,KDDI CORP,2.67272
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,NIDEC CORP,2.65255
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,FUJI HEAVY INDUSTRIES LTD,2.57944
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,MITSUI FUDOSAN CO LTD,2.57755
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,NIPPON TELEGRAPH + TELEPHO,2.5723
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,MURATA MANUFACTURING CO LT,2.37175
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,SHIONOGI + CO LTD,2.27044
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,MS+AD INSURANCE GROUP HOLD,2.03725
002009,柏瑞環球基金-柏瑞日本新遠景股票基金 A3,20160701,SONY CORP,2.03485
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,PINEBRIDGE GF(MAUR)LTD,96.05681
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,PINEBRIDGE GF(MAUR)LTD,96.05681
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,SHREE CEMENT LTD,8.88313
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,WIPRO LTD,8.783
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,INFOSYS LTD,8.53573
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,HERO MOTOCORP LTD,5.59781
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,CUMMINS INDIA LTD,4.84333
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,TREASURY BILL,4.34488
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,BAYER CROPSCIENCE LTD,4.19984
002008,柏瑞環球基金-柏瑞印度股票基金A,20160601,BAJAJ AUTO LTD,4.19015
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,SAMSUNG ELECTRONICS CO LTD,5.92033
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,TAIWAN SEMICONDUCTOR MANUF,5.03968
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,TENCENT HOLDINGS LTD,4.89579
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,SHREE CEMENT LTD,3.46978
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,CHINA MOBILE LTD,2.87594
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,AIA GROUP LTD,2.60499
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,AAC TECHNOLOGIES HOLDINGS,2.55551
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,SK HYNIX INC,2.478
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,SINGAPORE TELECOMMUNICATIO,2.38276
002027,柏瑞環球基金-柏瑞亞洲(日本除外)股票基金 A,20160801,CHINA CONSTRUCTION BANK H,2.34204
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,ITAU UNIBANCO HOLDING S PR,6.77267
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,PETROBRAS PETROLEO BRAS,5.95448
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,AMBEV SA,5.38199
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,BANCO BRADESCO SA PREF,4.67318
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,WALMART DE MEXICO SAB DE C,4.26372
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,AMERICA MOVIL SAB DE C SER,3.66226
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,GRUPO FINANCIERO BANORTE O,3.53812
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,CIELO SA,3.34719
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,GRUPO MEXICO SAB DE CV SER,3.28078
002013,柏瑞環球基金-柏瑞拉丁美洲股票基金 A,20160701,FOMENTO ECONOMICO MEXICA U,3.23284
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,MICROSOFT CORP,3.32696
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,FACEBOOK INC A,2.53454
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,JPMORGAN CHASE + CO,2.16862
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,ALPHABET INC CL C,2.10098
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,JOHNSON + JOHNSON,2.09098
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,APPLE INC,1.95852
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,HOME DEPOT INC,1.83061
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,MERCK + CO. INC.,1.81442
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,CISCO SYSTEMS INC,1.80122
002017,柏瑞環球基金-柏瑞美國大型資本研究增值基金 A,20160701,PEPSICO INC,1.75454
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,MICROSOFT CORP,3.3217
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,FACEBOOK INC A,2.53054
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,JPMORGAN CHASE + CO,2.16519
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,ALPHABET INC CL C,2.09763
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,JOHNSON + JOHNSON,2.08768
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,APPLE INC,1.95544
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,HOME DEPOT INC,1.8277
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,MERCK + CO. INC.,1.81154
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,CISCO SYSTEMS INC,1.79837
002001,柏瑞環球基金-柏瑞美國股票基金 A,20160701,PEPSICO INC,1.75177
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,RUBIS,5.64259
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,MARR SPA,4.9731
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,UBISOFT ENTERTAINMENT,4.81045
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,RPC GROUP PLC,4.63062
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,RECORDATI SPA,4.06118
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,TAKKT AG,3.95002
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,SSP GROUP PLC,3.8401
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,CTS EVENTIM AG + CO KGAA,3.60222
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,SIAS SPA,3.59792
002025,柏瑞環球基金-柏瑞歐洲小型公司股票基金 A1,20160701,BRAAS MONIER BUILDING GROU,3.47033
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,NESTLE SA REG,4.12832
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,BRITISH AMERICAN TOBACCO P,2.41537
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,NOVO NORDISK A/S B,2.29899
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,BAYER AG REG,2.07615
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,ALLIANZ SE REG,1.80119
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,ARM HOLDINGS PLC,1.75076
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,ISHARES EUROPE ETF,1.67872
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,DEUTSCHE TELEKOM AG REG,1.65428
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,BNP PARIBAS,1.6041
002024,柏瑞環球基金-柏瑞歐洲股票基金 A,20160701,HSBC HOLDINGS PLC,1.56463
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,COMCAST CORP CLASS A,5.21304
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,HONEYWELL INTERNATIONAL IN,4.93761
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,CVS HEALTH CORP,4.01611
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,DISCOVER FINANCIAL SERVICE,3.77528
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,MEDTRONIC PLC,3.44201
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,ALLERGAN PLC,3.25382
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,TE CONNECTIVITY LTD,3.1572
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,TEXAS INSTRUMENTS INC,2.9728
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,ACTIVISION BLIZZARD INC,2.96743
002007,柏瑞環球基金-柏瑞環球重點股票基金 A,20160701,CHUBB LTD,2.9582
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,PINEBRIDGE JAPAN NEW HORIZ,6.77192
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,ISHARES GLOBAL HIGH YIELD,4.97275
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,PINEBRIDGE GLOBAL FUNDS,3.41133
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,ISHARES MSCI JAPAN ETF,3.3176
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,TREASURY BILL,2.03042
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,TREASURY BILL,2.0299
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,ISHARES USD CORPORATE BOND,1.9746
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,TREASURY BILL 03/17 0.00000,1.8282
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,LAZARD GLOBAL LISTED INFRA,1.79822
002002,柏瑞環球基金-柏瑞環球動態資產配置基金 A,20160701,BLACKSTONE DIVERSIFIED MUL,1.61885
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,PINEBRIDGE JAPAN NEW HORIZ,6.77192
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,ISHARES GLOBAL HIGH YIELD,4.97275
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,PINEBRIDGE GLOBAL FUNDS,3.41133
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,ISHARES MSCI JAPAN ETF,3.3176
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,TREASURY BILL,2.03042
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,TREASURY BILL,2.0299
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,ISHARES USD CORPORATE BOND,1.9746
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,TREASURY BILL 03/17 0.00000,1.8282
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,LAZARD GLOBAL LISTED INFRA,1.79822
002003,柏瑞環球基金-柏瑞環球動態資產配置基金 ADC,20160701,BLACKSTONE DIVERSIFIED MUL,1.61885
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,JAPAN (5 YEAR ISSUE),5.26909
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,BHP BILLITON FINANCE LTD,4.95395
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,BELGIUM KINGDOM,4.60011
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,US TREASURY N/B,3.8806
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,JAPAN (5 YEAR ISSUE),3.70742
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,BELGIUM KINGDOM,3.56451
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,IBERDROLA INTL BV,3.297
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,GLENCORE FINANCE EUROPE,3.0563
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,JAPAN (10 YEAR ISSUE),2.54478
002004,柏瑞環球基金-柏瑞環球債券基金 A,20160701,JAPAN (30 YEAR ISSUE),2.15963
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,NOTA DO TESOURO NACIONAL,2.93449
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,RURAL ELECTRIFICATION,2.8218
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,THAILAND GOVERNMENT BOND,2.74039
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,NOTA DO TESOURO NACIONAL,2.69636
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,MEX BONOS DESARR FIX RT,2.27223
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,INDONESIA GOVERNMENT,2.1764
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,NOTA DO TESOURO NACIONAL,2.11452
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,POLAND GOVERNMENT BOND,2.10875
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,RUSSIA GOVT BOND OFZ,2.10414
002020,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A,20160701,NOTA DO TESOURO NACIONAL,2.09143
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,NOTA DO TESOURO NACIONAL,2.93449
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,RURAL ELECTRIFICATION,2.8218
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,THAILAND GOVERNMENT BOND,2.74039
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,NOTA DO TESOURO NACIONAL,2.69636
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,MEX BONOS DESARR FIX RT,2.27223
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,INDONESIA GOVERNMENT,2.1764
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,NOTA DO TESOURO NACIONAL,2.11452
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,POLAND GOVERNMENT BOND,2.10875
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,RUSSIA GOVT BOND OFZ,2.10414
002021,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A6HD,20160701,NOTA DO TESOURO NACIONAL,2.09143
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,NOTA DO TESOURO NACIONAL,2.93449
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,RURAL ELECTRIFICATION,2.8218
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,THAILAND GOVERNMENT BOND,2.74039
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,NOTA DO TESOURO NACIONAL,2.69636
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,MEX BONOS DESARR FIX RT,2.27223
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,INDONESIA GOVERNMENT,2.1764
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,NOTA DO TESOURO NACIONAL,2.11452
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,POLAND GOVERNMENT BOND,2.10875
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,RUSSIA GOVT BOND OFZ,2.10414
002022,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 A9HD,20160701,NOTA DO TESOURO NACIONAL,2.09143
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,NOTA DO TESOURO NACIONAL,2.93449
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,RURAL ELECTRIFICATION,2.8218
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,THAILAND GOVERNMENT BOND,2.74039
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,NOTA DO TESOURO NACIONAL,2.69636
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,MEX BONOS DESARR FIX RT,2.27223
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,INDONESIA GOVERNMENT,2.1764
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,NOTA DO TESOURO NACIONAL,2.11452
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,POLAND GOVERNMENT BOND,2.10875
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,RUSSIA GOVT BOND OFZ,2.10414
002023,柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金 AD,20160701,NOTA DO TESOURO NACIONAL,2.09143
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,SAMSUNG ELECTRONICS CO LTD,4.78429
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,TAIWAN SEMICONDUCTOR MANUF,4.58774
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,TENCENT HOLDINGS LTD,2.92948
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,LUKOIL PJSC SPON ADR,2.69487
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,KOREA ELECTRIC POWER CORP,2.47351
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,ITAU UNIBANCO HOLDING S PR,2.43701
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,PING AN INSURANCE GROUP CO,2.36585
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,METRO PACIFIC INVESTMENTS,2.34724
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,HDFC BANK LIMITED,2.11609
002006,柏瑞環球基金-柏瑞環球新興市場精選股票基金 A,20160701,X 5 RETAIL GROUP NV REGS G,2.11053
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,Taiwan Semiconductor Manufac,2.73579
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,China Construction Bank H,2.5774
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,Ind & Comm Bk Of China,2.25895
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,Samsung Electronics Co Ltd,1.75744
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,Hon Hai Precision Industry,1.75404
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,Bank Of China Ltd,1.64576
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,China Merchants Bank,1.56753
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,BOC Hong Kong (Holdings) Ltd.,1.55834
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,Korea Electric Power Corp.,1.52851
058004,美盛QS MV亞太(日本除外) 收益股票基金A類股美元累積型,20160901,iShares Asia/ Pacific Dividend ETF,1.52515
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,Taiwan Semiconductor Manufac,2.73579
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,China Construction Bank H,2.5774
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,Ind & Comm Bk Of China,2.25895
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,Samsung Electronics Co Ltd,1.75744
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,Hon Hai Precision Industry,1.75404
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,Bank Of China Ltd,1.64576
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,China Merchants Bank,1.56753
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,BOC Hong Kong (Holdings) Ltd.,1.55834
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,Korea Electric Power Corp.,1.52851
058021,美盛QS MV亞太(日本除外) 收益股票基金A類股美元增益配息型(M),20160901,iShares Asia/ Pacific Dividend ETF,1.52515
058005,美盛QS MV亞太(日本除外) 收益股票基金A類股歐元累積型,20160901,Taiwan Semiconductor Manufac,2.73579
058005,美盛QS MV亞太(日本除外) 收益股票基金A類股歐元累積型,20160901,China Construction Bank H,2.5774
058005,美盛QS MV亞太(日本除外) 收益股票基金A類股歐元累積型,20160901,Ind & Comm Bk Of China,2.25895
058005,美盛QS MV亞太(日本除外) 收益股票基金A類股歐元累積型,20160901,Samsung Electronics Co Ltd,1.75744
058005,美盛QS MV亞太(日本除外) 收益股票基金A類股歐元累積型,20160901,Hon Hai Precision Industry,1.75404
058005,美盛QS MV亞太(日本除外) 收益股票基金A類股歐元累積型,20160901,Bank Of China Ltd,1.64576
058005,美盛QS MV亞太(日本除外) 收益股票基金A類股歐元累積型,20160901,China Merchants Bank,1.56753
